x,y,stiffness
-6.400000000000013,-9.600000000000001,10000531.376598148
-6.2000000000000135,-9.600000000000001,10000553.475152735
-6.000000000000014,-9.600000000000001,10000576.963535924
-5.800000000000015,-9.600000000000001,10000601.92188119
-5.600000000000016,-9.600000000000001,10000628.429260552
-5.400000000000016,-9.600000000000001,10000656.562954374
-5.200000000000017,-9.600000000000001,10000686.397681829
-5.000000000000018,-9.600000000000001,10000718.004797062
-4.8000000000000185,-9.600000000000001,10000751.4514564
-4.600000000000019,-9.600000000000001,10000786.799762974
-4.40000000000002,-9.600000000000001,10000824.10589544
-4.200000000000021,-9.600000000000001,10000863.419228384
-4.000000000000021,-9.600000000000001,10000904.781452177
-3.800000000000022,-9.600000000000001,10000948.225700991
-3.6000000000000227,-9.600000000000001,10000993.77569756
-3.4000000000000234,-9.600000000000001,10001041.444924181
-3.200000000000024,-9.600000000000001,10001091.235829173
-3.000000000000025,-9.600000000000001,10001143.139078584
-2.8000000000000256,-9.600000000000001,10001197.132862726
-2.6000000000000263,-9.600000000000001,10001253.182267185
-2.400000000000027,-9.600000000000001,10001311.238717709
-2.2000000000000277,-9.600000000000001,10001371.23950817
-2.0000000000000284,-9.600000000000001,10001433.1074203
-1.8000000000000291,-9.600000000000001,10001496.750443373
-1.6000000000000298,-9.600000000000001,10001562.061601415
-1.4000000000000306,-9.600000000000001,10001628.918894622
-1.2000000000000313,-9.600000000000001,10001697.18536086
-1.000000000000032,-9.600000000000001,10001766.709262067
-0.8000000000000327,-9.600000000000001,10001837.324399263
-0.6000000000000334,-9.600000000000001,10001908.850558687
-0.4000000000000341,-9.600000000000001,10001981.094090236
-0.20000000000003482,-9.600000000000001,10002053.84861807
-3.552713678800501e-14,-9.600000000000001,10002126.89588182
0.19999999999996376,-9.600000000000001,10002200.006705407
0.39999999999996305,-9.600000000000001,10002272.942088893
0.5999999999999623,-9.600000000000001,10002345.454417547
0.7999999999999616,-9.600000000000001,10002417.2887806
0.9999999999999609,-9.600000000000001,10002488.184390897
1.1999999999999602,-9.600000000000001,10002557.876095355
1.3999999999999595,-9.600000000000001,10002626.095964668
1.5999999999999588,-9.600000000000001,10002692.574949717
1.799999999999958,-9.600000000000001,10002757.044591023
1.9999999999999574,-9.600000000000001,10002819.238766586
2.1999999999999567,-9.600000000000001,10002878.895462852
2.399999999999956,-9.600000000000001,10002935.7585528
2.5999999999999552,-9.600000000000001,10002989.57956476
2.7999999999999545,-9.600000000000001,10003040.119425423
2.999999999999954,-9.600000000000001,10003087.150160357
3.199999999999953,-9.600000000000001,10003130.45653552
3.3999999999999524,-9.600000000000001,10003169.837623734
3.5999999999999517,-9.600000000000001,10003205.108280553
3.799999999999951,-9.600000000000001,10003236.100514691
3.9999999999999503,-9.600000000000001,10003262.664739242
4.1999999999999496,-9.600000000000001,10003284.670890968
4.399999999999949,-9.600000000000001,10003302.009406237
4.599999999999948,-9.600000000000001,10003314.592043689
4.799999999999947,-9.600000000000001,10003322.352545233
4.999999999999947,-9.600000000000001,10003325.247128598
5.199999999999946,-9.600000000000001,10003323.254806653
5.399999999999945,-9.600000000000001,10003316.377530335
5.599999999999945,-9.600000000000001,10003304.640153905
5.799999999999944,-9.600000000000001,10003288.09022339
5.999999999999943,-9.600000000000001,10003266.797590598
6.1999999999999424,-9.600000000000001,10003240.853857255
6.399999999999942,-9.600000000000001,10003210.37165537
6.599999999999941,-9.600000000000001,10003175.483771732
6.79999999999994,-9.600000000000001,10003136.3421261
6.99999999999994,-9.600000000000001,10003093.116613874
7.199999999999939,-9.600000000000001,10003045.993825668
7.399999999999938,-9.600000000000001,10002995.175657019
7.5999999999999375,-9.600000000000001,10002940.87782277
7.799999999999937,-9.600000000000001,10002883.32829111
7.999999999999936,-9.600000000000001,10002822.765653199
8.199999999999935,-9.600000000000001,10002759.437444318
8.399999999999935,-9.600000000000001,10002693.59843301
8.599999999999934,-9.600000000000001,10002625.508894455
8.799999999999933,-9.600000000000001,10002555.432884114
8.999999999999932,-9.600000000000001,10002483.636527453
9.199999999999932,-9.600000000000001,10002410.386340762
9.399999999999931,-9.600000000000001,10002335.9475974
9.59999999999993,-9.600000000000001,10002260.582753139
9.79999999999993,-9.600000000000001,10002184.549942737
-10.0,-9.400000000000002,10000305.330665557
-9.8,-9.400000000000002,10000314.630126761
-9.600000000000001,-9.400000000000002,10000324.213775001
-9.400000000000002,-9.400000000000002,10000334.111483162
-9.200000000000003,-9.400000000000002,10000344.356901236
-9.000000000000004,-9.400000000000002,10000354.987572722
-8.800000000000004,-9.400000000000002,10000366.045020552
-8.600000000000005,-9.400000000000002,10000377.574798994
-8.400000000000006,-9.400000000000002,10000389.626508035
-8.200000000000006,-9.400000000000002,10000402.253767038
-8.000000000000007,-9.400000000000002,10000415.514144478
-7.800000000000008,-9.400000000000002,10000429.469040921
-7.6000000000000085,-9.400000000000002,10000444.183522765
-7.400000000000009,-9.400000000000002,10000459.726104368
-7.20000000000001,-9.400000000000002,10000476.168477008
-7.000000000000011,-9.400000000000002,10000493.58518303
-6.800000000000011,-9.400000000000002,10000512.053234586
-6.600000000000012,-9.400000000000002,10000531.65167644
-6.400000000000013,-9.400000000000002,10000552.461093223
-6.2000000000000135,-9.400000000000002,10000574.56306192
-6.000000000000014,-9.400000000000002,10000598.039551167
-5.800000000000015,-9.400000000000002,10000622.972269537
-5.600000000000016,-9.400000000000002,10000649.44196561
-5.400000000000016,-9.400000000000002,10000677.527683591
-5.200000000000017,-9.400000000000002,10000707.305978537
-5.000000000000018,-9.400000000000002,10000738.85009638
-4.8000000000000185,-9.400000000000002,10000772.229124354
-4.600000000000019,-9.400000000000002,10000807.507118149
-4.40000000000002,-9.400000000000002,10000844.742212871
-4.200000000000021,-9.400000000000002,10000883.985725397
-4.000000000000021,-9.400000000000002,10000925.281256175
-3.800000000000022,-9.400000000000002,10000968.663799195
-3.6000000000000227,-9.400000000000002,10001014.158869218
-3.4000000000000234,-9.400000000000002,10001061.781655498
-3.200000000000024,-9.400000000000002,10001111.53621176
-3.000000000000025,-9.400000000000002,10001163.414692204
-2.8000000000000256,-9.400000000000002,10001217.396643288
-2.6000000000000263,-9.400000000000002,10001273.448361157
-2.400000000000027,-9.400000000000002,10001331.522324156
-2.2000000000000277,-9.400000000000002,10001391.556709863
-2.0000000000000284,-9.400000000000002,10001453.47500537
-1.8000000000000291,-9.400000000000002,10001517.185719093
-1.6000000000000298,-9.400000000000002,10001582.582201807
-1.4000000000000306,-9.400000000000002,10001649.542583635
-1.2000000000000313,-9.400000000000002,10001717.929832906
-1.000000000000032,-9.400000000000002,10001787.591941718
-0.8000000000000327,-9.400000000000002,10001858.362241985
-0.6000000000000334,-9.400000000000002,10001930.059854379
-0.4000000000000341,-9.400000000000002,10002002.490271399
-0.20000000000003482,-9.400000000000002,10002075.446074396
-3.552713678800501e-14,-9.400000000000002,10002148.70778283
0.19999999999996376,-9.400000000000002,10002222.044832801
0.39999999999996305,-9.400000000000002,10002295.216680156
0.5999999999999623,-9.400000000000002,10002367.974022161
0.7999999999999616,-9.400000000000002,10002440.06013025
0.9999999999999609,-9.400000000000002,10002511.212284766
1.1999999999999602,-9.400000000000002,10002581.16330156
1.3999999999999595,-9.400000000000002,10002649.643138675
1.5999999999999588,-9.400000000000002,10002716.380570484
1.799999999999958,-9.400000000000002,10002781.10491536
1.9999999999999574,-9.400000000000002,10002843.5478021
2.1999999999999567,-9.400000000000002,10002903.444959702
2.399999999999956,-9.400000000000002,10002960.538014194
2.5999999999999552,-9.400000000000002,10003014.57627611
2.7999999999999545,-9.400000000000002,10003065.318501756
2.999999999999954,-9.400000000000002,10003112.534611452
3.199999999999953,-9.400000000000002,10003156.00734824
3.3999999999999524,-9.400000000000002,10003195.533860512
3.5999999999999517,-9.400000000000002,10003230.927193241
3.799999999999951,-9.400000000000002,10003262.017672567
3.9999999999999503,-9.400000000000002,10003288.654169992
4.1999999999999496,-9.400000000000002,10003310.705233268
4.399999999999949,-9.400000000000002,10003328.060072599
4.599999999999948,-9.400000000000002,10003340.629391935
4.799999999999947,-9.400000000000002,10003348.346057106
4.999999999999947,-9.400000000000002,10003351.165593928
5.199999999999946,-9.400000000000002,10003349.066511398
5.399999999999945,-9.400000000000002,10003342.050446803
5.599999999999945,-9.400000000000002,10003330.142131606
5.799999999999944,-9.400000000000002,10003313.389178861
5.999999999999943,-9.400000000000002,10003291.86169458
6.1999999999999424,-9.400000000000002,10003265.651717765
6.399999999999942,-9.400000000000002,10003234.872495143
6.599999999999941,-9.400000000000002,10003199.657598741
6.79999999999994,-9.400000000000002,10003160.159895768
6.99999999999994,-9.400000000000002,10003116.550381944
7.199999999999939,-9.400000000000002,10003069.016890513
7.399999999999938,-9.400000000000002,10003017.762690624
7.5999999999999375,-9.400000000000002,10002963.004989449
7.799999999999937,-9.400000000000002,10002904.9733534
7.999999999999936,-9.400000000000002,10002843.908064319
8.199999999999935,-9.400000000000002,10002780.058426864
8.399999999999935,-9.400000000000002,10002713.681043629
8.599999999999934,-9.400000000000002,10002645.038074344
8.799999999999933,-9.400000000000002,10002574.395495487
8.999999999999932,-9.400000000000002,10002502.021375995
9.199999999999932,-9.400000000000002,10002428.18418443
9.399999999999931,-9.400000000000002,10002353.151142007
9.59999999999993,-9.400000000000002,10002277.186635127
9.79999999999993,-9.400000000000002,10002200.550699849
-10.0,-9.200000000000003,10000324.05457104
-9.8,-9.200000000000003,10000333.75925686
-9.600000000000001,-9.200000000000003,10000343.7276949
-9.400000000000002,-9.200000000000003,10000353.988534698
-9.200000000000003,-9.200000000000003,10000364.574323582
-9.000000000000004,-9.200000000000003,10000375.521634202
-8.800000000000004,-9.200000000000003,10000386.871160699
-8.600000000000005,-9.200000000000003,10000398.667779775
-8.400000000000006,-9.200000000000003,10000410.960573142
-8.200000000000006,-9.200000000000003,10000423.802807825
-8.000000000000007,-9.200000000000003,10000437.251871299
-7.800000000000008,-9.200000000000003,10000451.369158309
-7.6000000000000085,-9.200000000000003,10000466.219906934
-7.400000000000009,-9.200000000000003,10000481.872981442
-7.20000000000001,-9.200000000000003,10000498.400600323
-7.000000000000011,-9.200000000000003,10000515.87800789
-6.800000000000011,-9.200000000000003,10000534.383088723
-6.600000000000012,-9.200000000000003,10000553.995924622
-6.400000000000013,-9.200000000000003,10000574.79829434
-6.2000000000000135,-9.200000000000003,10000596.873116989
-6.000000000000014,-9.200000000000003,10000620.303840803
-5.800000000000015,-9.200000000000003,10000645.17377939
-5.600000000000016,-9.200000000000003,10000671.565398589
-5.400000000000016,-9.200000000000003,10000699.55955759
-5.200000000000017,-9.200000000000003,10000729.234708624
-5.000000000000018,-9.200000000000003,10000760.666060599
-4.8000000000000185,-9.200000000000003,10000793.924712317
-4.600000000000019,-9.200000000000003,10000829.076761888
-4.40000000000002,-9.200000000000003,10000866.182399496
-4.200000000000021,-9.200000000000003,10000905.294991294
-4.000000000000021,-9.200000000000003,10000946.460162772
-3.800000000000022,-9.200000000000003,10000989.714890368
-3.6000000000000227,-9.200000000000003,10001035.0866106
-3.4000000000000234,-9.200000000000003,10001082.592356255
-3.200000000000024,-9.200000000000003,10001132.237929484
-3.000000000000025,-9.200000000000003,10001184.017121663
-2.8000000000000256,-9.200000000000003,10001237.910990112
-2.6000000000000263,-9.200000000000003,10001293.88720153
-2.400000000000027,-9.200000000000003,10001351.899451861
-2.2000000000000277,-9.200000000000003,10001411.886971982
-2.0000000000000284,-9.200000000000003,10001473.774128206
-1.8000000000000291,-9.200000000000003,10001537.470125869
-1.6000000000000298,-9.200000000000003,10001602.868823912
-1.4000000000000306,-9.200000000000003,10001669.848667016
-1.2000000000000313,-9.200000000000003,10001738.272741504
-1.000000000000032,-9.200000000000003,10001807.988959717
-0.8000000000000327,-9.200000000000003,10001878.830376668
-0.6000000000000334,-9.200000000000003,10001950.615641424
-0.4000000000000341,-9.200000000000003,10002023.149584403
-0.20000000000003482,-9.200000000000003,10002096.223940294
-3.552713678800501e-14,-9.200000000000003,10002169.618204974
0.19999999999996376,-9.200000000000003,10002243.100623187
0.39999999999996305,-9.200000000000003,10002316.429302366
0.5999999999999623,-9.200000000000003,10002389.353446383
0.7999999999999616,-9.200000000000003,10002461.614701599
0.9999999999999609,-9.200000000000003,10002532.948606126
1.1999999999999602,-9.200000000000003,10002603.086131832
1.3999999999999595,-9.200000000000003,10002671.755307363
1.5999999999999588,-9.200000000000003,10002738.68290921
1.799999999999958,-9.200000000000003,10002803.596206866
1.9999999999999574,-9.200000000000003,10002866.224747105
2.1999999999999567,-9.200000000000003,10002926.302161695
2.399999999999956,-9.200000000000003,10002983.567982279
2.5999999999999552,-9.200000000000003,10003037.769445667
2.7999999999999545,-9.200000000000003,10003088.663272556
2.999999999999954,-9.200000000000003,10003136.01740287
3.199999999999953,-9.200000000000003,10003179.61267071
3.3999999999999524,-9.200000000000003,10003219.244402679
3.5999999999999517,-9.200000000000003,10003254.72392364
3.799999999999951,-9.200000000000003,10003285.879954953
3.9999999999999503,-9.200000000000003,10003312.559891047
4.1999999999999496,-9.200000000000003,10003334.630941514
4.399999999999949,-9.200000000000003,10003351.981127035
4.599999999999948,-9.200000000000003,10003364.520119103
4.799999999999947,-9.200000000000003,10003372.179915043
4.999999999999947,-9.200000000000003,10003374.915341457
5.199999999999946,-9.200000000000003,10003372.704381289
5.399999999999945,-9.200000000000003,10003365.548321167
5.599999999999945,-9.200000000000003,10003353.471718106
5.799999999999944,-9.200000000000003,10003336.522186032
5.999999999999943,-9.200000000000003,10003314.770004967
6.1999999999999424,-9.200000000000003,10003288.307557318
6.399999999999942,-9.200000000000003,10003257.248597618
6.599999999999941,-9.200000000000003,10003221.727363681
6.79999999999994,-9.200000000000003,10003181.897539038
6.99999999999994,-9.200000000000003,10003137.931077586
7.199999999999939,-9.200000000000003,10003090.016903033
7.399999999999938,-9.200000000000003,10003038.359496789
7.5999999999999375,-9.200000000000003,10002983.177388908
7.799999999999937,-9.200000000000003,10002924.701567432
7.999999999999936,-9.200000000000003,10002863.173822276
8.199999999999935,-9.200000000000003,10002798.845039982
8.399999999999935,-9.200000000000003,10002731.97346585
8.599999999999934,-9.200000000000003,10002662.822950242
8.799999999999933,-9.200000000000003,10002591.66119515
8.999999999999932,-9.200000000000003,10002518.758017076
9.199999999999932,-9.200000000000003,10002444.383641697
9.399999999999931,-9.200000000000003,10002368.807044642
9.59999999999993,-9.200000000000003,10002292.294352304
9.79999999999993,-9.200000000000003,10002215.107315153
-10.0,-9.000000000000004,10000344.105657704
-9.8,-9.000000000000004,10000354.238567235
-9.600000000000001,-9.000000000000004,10000364.612638809
-9.400000000000002,-9.000000000000004,10000375.255152404
-9.200000000000003,-9.000000000000004,10000386.197411975
-9.000000000000004,-9.000000000000004,10000397.474884937
-8.800000000000004,-9.000000000000004,10000409.127309363
-8.600000000000005,-9.000000000000004,10000421.198765002
-8.400000000000006,-9.000000000000004,10000433.737704346
-8.200000000000006,-9.000000000000004,10000446.796940388
-8.000000000000007,-9.000000000000004,10000460.433587585
-7.800000000000008,-9.000000000000004,10000474.708953092
-7.6000000000000085,-9.000000000000004,10000489.688375533
-7.400000000000009,-9.000000000000004,10000505.441008992
-7.20000000000001,-9.000000000000004,10000522.039550368
-7.000000000000011,-9.000000000000004,10000539.559908642
-6.800000000000011,-9.000000000000004,10000558.080815217
-6.600000000000012,-9.000000000000004,10000577.683375044
-6.400000000000013,-9.000000000000004,10000598.450558856
-6.2000000000000135,-9.000000000000004,10000620.466637455
-6.000000000000014,-9.000000000000004,10000643.816559773
-5.800000000000015,-9.000000000000004,10000668.585276987
-5.600000000000016,-9.000000000000004,10000694.857015891
-5.400000000000016,-9.000000000000004,10000722.714505227
-5.200000000000017,-9.000000000000004,10000752.238159617
-5.000000000000018,-9.000000000000004,10000783.505226387
-4.8000000000000185,-9.000000000000004,10000816.58890125
-4.600000000000019,-9.000000000000004,10000851.557419542
-4.40000000000002,-9.000000000000004,10000888.473130412
-4.200000000000021,-9.000000000000004,10000927.391561877
-4.000000000000021,-9.000000000000004,10000968.360485263
-3.800000000000022,-9.000000000000004,10001011.418988055
-3.6000000000000227,-9.000000000000004,10001056.596564516
-3.4000000000000234,-9.000000000000004,10001103.91223394
-3.200000000000024,-9.000000000000004,10001153.373696355
-3.000000000000025,-9.000000000000004,10001204.976535946
-2.8000000000000256,-9.000000000000004,10001258.703482259
-2.6000000000000263,-9.000000000000004,10001314.523739297
-2.400000000000027,-9.000000000000004,10001372.39239228
-2.2000000000000277,-9.000000000000004,10001432.249901697
-2.0000000000000284,-9.000000000000004,10001494.02169362
-1.8000000000000291,-9.000000000000004,10001557.61785479
-1.6000000000000298,-9.000000000000004,10001622.932940237
-1.4000000000000306,-9.000000000000004,10001689.845900362
-1.2000000000000313,-9.000000000000004,10001758.220133403
-1.000000000000032,-9.000000000000004,10001827.903668284
-0.8000000000000327,-9.000000000000004,10001898.7294815
-0.6000000000000334,-9.000000000000004,10001970.515950492
-0.4000000000000341,-9.000000000000004,10002043.067444747
-0.20000000000003482,-9.000000000000004,10002116.175054187
-3.552713678800501e-14,-9.000000000000004,10002189.61745319
0.19999999999996376,-9.000000000000004,10002263.161896981
0.39999999999996305,-9.000000000000004,10002336.565345543
0.5999999999999623,-9.000000000000004,10002409.5757089
0.7999999999999616,-9.000000000000004,10002481.933205858
0.9999999999999609,-9.000000000000004,10002553.371827094
1.1999999999999602,-9.000000000000004,10002623.620891917
1.3999999999999595,-9.000000000000004,10002692.406686911
1.5999999999999588,-9.000000000000004,10002759.454173168
1.799999999999958,-9.000000000000004,10002824.488748198
1.9999999999999574,-9.000000000000004,10002887.238047259
2.1999999999999567,-9.000000000000004,10002947.433768243
2.399999999999956,-9.000000000000004,10003004.813503787
2.5999999999999552,-9.000000000000004,10003059.122563565
2.7999999999999545,-9.000000000000004,10003110.11576977
2.999999999999954,-9.000000000000004,10003157.559208654
3.199999999999953,-9.000000000000004,10003201.23192114
3.3999999999999524,-9.000000000000004,10003240.927515954
3.5999999999999517,-9.000000000000004,10003276.455689404
3.799999999999951,-9.000000000000004,10003307.643636592
3.9999999999999503,-9.000000000000004,10003334.337339848
