x,y,stiffness
-54.0,-98.0,10000007.868051706
-53.0,-98.0,10000007.873896826
-52.0,-98.0,10000007.875817914
-51.0,-98.0,10000007.873812336
-50.0,-98.0,10000007.867883388
-49.0,-98.0,10000007.858040296
-48.0,-98.0,10000007.844298199
-47.0,-98.0,10000007.826678135
-46.0,-98.0,10000007.805206995
-45.0,-98.0,10000007.77991749
-44.0,-98.0,10000007.750848077
-43.0,-98.0,10000007.718042908
-42.0,-98.0,10000007.681551743
-41.0,-98.0,10000007.641429868
-40.0,-98.0,10000007.597738001
-39.0,-98.0,10000007.550542198
-38.0,-98.0,10000007.49991375
-37.0,-98.0,10000007.445929071
-36.0,-98.0,10000007.388669603
-35.0,-98.0,10000007.328221697
-34.0,-98.0,10000007.264676519
-33.0,-98.0,10000007.19812994
-32.0,-98.0,10000007.128682453
-31.0,-98.0,10000007.05643908
-30.0,-98.0,10000006.981509298
-29.0,-98.0,10000006.904006988
-28.0,-98.0,10000006.824050378
-27.0,-98.0,10000006.741762035
-26.0,-98.0,10000006.657268846
-25.0,-98.0,10000006.570702052
-24.0,-98.0,10000006.482197296
-23.0,-98.0,10000006.39189471
-22.0,-98.0,10000006.299939025
-21.0,-98.0,10000006.206479732
-20.0,-98.0,10000006.111671273
-19.0,-98.0,10000006.015673287
-18.0,-98.0,10000005.91865089
-17.0,-98.0,10000005.820775004
-16.0,-98.0,10000005.722222758
-15.0,-98.0,10000005.623177912
-14.0,-98.0,10000005.523831356
-13.0,-98.0,10000005.424381653
-12.0,-98.0,10000005.325035648
-11.0,-98.0,10000005.226009121
-10.0,-98.0,10000005.127527501
-9.0,-98.0,10000005.029826628
-8.0,-98.0,10000004.933153568
-7.0,-98.0,10000004.837767467
-6.0,-98.0,10000004.743940437
-5.0,-98.0,10000004.6519585
-4.0,-98.0,10000004.562122518
-3.0,-98.0,10000004.474749172
-2.0,-98.0,10000004.39017192
-1.0,-98.0,10000004.308741944
0.0,-98.0,10000004.230829094
1.0,-98.0,10000004.156822767
2.0,-98.0,10000004.08713274
3.0,-98.0,10000004.022189917
4.0,-98.0,10000003.962446975
5.0,-98.0,10000003.90837889
6.0,-98.0,10000003.860483326
7.0,-98.0,10000003.819280835
8.0,-98.0,10000003.785314864
9.0,-98.0,10000003.759151548
10.0,-98.0,10000003.741379235
11.0,-98.0,10000003.732607743
12.0,-98.0,10000003.73346732
13.0,-98.0,10000003.744607242
14.0,-98.0,10000003.76669409
15.0,-98.0,10000003.800409626
16.0,-98.0,10000003.846448278
17.0,-98.0,10000003.905514207
18.0,-98.0,10000003.97831794
19.0,-98.0,10000004.065572565
20.0,-98.0,10000004.167989472
21.0,-98.0,10000004.286273649
22.0,-98.0,10000004.421118544
23.0,-98.0,10000004.573200472
24.0,-98.0,10000004.743172636
25.0,-98.0,10000004.931658734
26.0,-98.0,10000005.13924622
27.0,-98.0,10000005.366479248
28.0,-98.0,10000005.613851331
29.0,-98.0,10000005.88179781
30.0,-98.0,10000006.170688128
31.0,-98.0,10000006.480818074
32.0,-98.0,10000006.812401954
33.0,-98.0,10000007.165564895
34.0,-98.0,10000007.540335266
35.0,-98.0,10000007.936637392
36.0,-98.0,10000008.354284596
37.0,-98.0,10000008.79297269
38.0,-98.0,10000009.252274059
39.0,-98.0,10000009.731632352
40.0,-98.0,10000010.230357971
41.0,-98.0,10000010.7476244
42.0,-98.0,10000011.282465478
43.0,-98.0,10000011.833773736
44.0,-98.0,10000012.400299828
45.0,-98.0,10000012.980653185
46.0,-98.0,10000013.573303893
47.0,-98.0,10000014.1765859
48.0,-98.0,10000014.78870157
49.0,-98.0,10000015.407727573
50.0,-98.0,10000016.031622179
51.0,-98.0,10000016.658233905
52.0,-98.0,10000017.285311481
53.0,-98.0,10000017.910515133
54.0,-98.0,10000018.531429075
55.0,-98.0,10000019.145575175
56.0,-98.0,10000019.750427637
57.0,-98.0,10000020.343428675
58.0,-98.0,10000020.922004946
59.0,-98.0,10000021.483584695
60.0,-98.0,10000022.025615389
61.0,-98.0,10000022.545581713
62.0,-98.0,10000023.041023724
63.0,-98.0,10000023.509554997
64.0,-98.0,10000023.948880592
65.0,-98.0,10000024.356814593
66.0,-98.0,10000024.731297117
67.0,-98.0,10000025.070410518
68.0,-98.0,10000025.372394672
69.0,-98.0,10000025.635661144
70.0,-98.0,10000025.858806072
71.0,-98.0,10000026.040621625
72.0,-98.0,10000026.180105912
73.0,-98.0,10000026.276471201
74.0,-98.0,10000026.329150397
75.0,-98.0,10000026.337801633
76.0,-98.0,10000026.302311
77.0,-98.0,10000026.222793303
78.0,-98.0,10000026.099590927
79.0,-98.0,10000025.933270708
80.0,-98.0,10000025.72461898
81.0,-98.0,10000025.47463474
82.0,-98.0,10000025.184521079
83.0,-98.0,10000024.855674978
84.0,-98.0,10000024.489675535
85.0,-98.0,10000024.08827084
86.0,-98.0,10000023.653363565
87.0,-98.0,10000023.186995517
88.0,-98.0,10000022.691331243
89.0,-98.0,10000022.168640943
90.0,-98.0,10000021.621282835
91.0,-98.0,10000021.051685158
92.0,-98.0,10000020.462328054
93.0,-98.0,10000019.855725436
94.0,-98.0,10000019.234407092
95.0,-98.0,10000018.60090117
96.0,-98.0,10000017.95771721
97.0,-98.0,10000017.307329878
98.0,-98.0,10000016.652163545
99.0,-98.0,10000015.99457782
-100.0,-97.0,10000004.561275577
-99.0,-97.0,10000004.67062734
-98.0,-97.0,10000004.780215727
-97.0,-97.0,10000004.889935708
-96.0,-97.0,10000004.999679616
-95.0,-97.0,10000005.109337308
-94.0,-97.0,10000005.218796324
-93.0,-97.0,10000005.327942075
-92.0,-97.0,10000005.436658006
-91.0,-97.0,10000005.544825818
-90.0,-97.0,10000005.652325649
-89.0,-97.0,10000005.759036295
-88.0,-97.0,10000005.864835422
-87.0,-97.0,10000005.9695998
-86.0,-97.0,10000006.073205521
-85.0,-97.0,10000006.175528249
-84.0,-97.0,10000006.276443457
-83.0,-97.0,10000006.375826675
-82.0,-97.0,10000006.473553738
-81.0,-97.0,10000006.569501048
-80.0,-97.0,10000006.66354582
-79.0,-97.0,10000006.75556636
-78.0,-97.0,10000006.845442297
-77.0,-97.0,10000006.93305487
-76.0,-97.0,10000007.018287169
-75.0,-97.0,10000007.101024406
-74.0,-97.0,10000007.181154162
-73.0,-97.0,10000007.258566651
-72.0,-97.0,10000007.333154958
-71.0,-97.0,10000007.40481529
-70.0,-97.0,10000007.473447224
-69.0,-97.0,10000007.538953925
-68.0,-97.0,10000007.60124239
-67.0,-97.0,10000007.660223654
-66.0,-97.0,10000007.715813017
-65.0,-97.0,10000007.767930234
-64.0,-97.0,10000007.816499712
-63.0,-97.0,10000007.861450698
-62.0,-97.0,10000007.902717449
-61.0,-97.0,10000007.94023939
-60.0,-97.0,10000007.973961277
-59.0,-97.0,10000008.003833309
-58.0,-97.0,10000008.029811282
-57.0,-97.0,10000008.051856678
-56.0,-97.0,10000008.069936778
-55.0,-97.0,10000008.084024739
-54.0,-97.0,10000008.094099665
-53.0,-97.0,10000008.100146674
-52.0,-97.0,10000008.102156928
-51.0,-97.0,10000008.10012767
-50.0,-97.0,10000008.094062246
-49.0,-97.0,10000008.083970087
-48.0,-97.0,10000008.069866722
-47.0,-97.0,10000008.051773746
-46.0,-97.0,10000008.02971877
-45.0,-97.0,10000008.003735399
-44.0,-97.0,10000007.973863147
-43.0,-97.0,10000007.940147389
-42.0,-97.0,10000007.90263927
-41.0,-97.0,10000007.861395622
-40.0,-97.0,10000007.816478865
-39.0,-97.0,10000007.767956914
-38.0,-97.0,10000007.715903068
-37.0,-97.0,10000007.660395905
-36.0,-97.0,10000007.601519171
-35.0,-97.0,10000007.539361669
-34.0,-97.0,10000007.474017154
-33.0,-97.0,10000007.405584227
-32.0,-97.0,10000007.33416625
-31.0,-97.0,10000007.25987124
-30.0,-97.0,10000007.182811808
-29.0,-97.0,10000007.103105096
-28.0,-97.0,10000007.020872729
-27.0,-97.0,10000006.936240789
-26.0,-97.0,10000006.849339817
-25.0,-97.0,10000006.760304838
-24.0,-97.0,10000006.669275412
-23.0,-97.0,10000006.576395722
-22.0,-97.0,10000006.481814696
-21.0,-97.0,10000006.385686161
-20.0,-97.0,10000006.288169054
-19.0,-97.0,10000006.189427666
-18.0,-97.0,10000006.089631936
-17.0,-97.0,10000005.988957793
-16.0,-97.0,10000005.887587558
-15.0,-97.0,10000005.7857104
-14.0,-97.0,10000005.683522835
-13.0,-97.0,10000005.581229301
-12.0,-97.0,10000005.479042768
-11.0,-97.0,10000005.377185434
-10.0,-97.0,10000005.275889441
-9.0,-97.0,10000005.175397681
-8.0,-97.0,10000005.075964618
-7.0,-97.0,10000004.977857184
-6.0,-97.0,10000004.881355694
-5.0,-97.0,10000004.786754804
-4.0,-97.0,10000004.694364496
-3.0,-97.0,10000004.604511062
-2.0,-97.0,10000004.517538114
-1.0,-97.0,10000004.433807557
0.0,-97.0,10000004.353700561
1.0,-97.0,10000004.27761847
2.0,-97.0,10000004.205983657
3.0,-97.0,10000004.139240311
4.0,-97.0,10000004.077855093
5.0,-97.0,10000004.022317695
6.0,-97.0,10000003.973141221
7.0,-97.0,10000003.930862414
8.0,-97.0,10000003.896041667
9.0,-97.0,10000003.869262798
10.0,-97.0,10000003.851132575
11.0,-97.0,10000003.842279958
12.0,-97.0,10000003.843355007
13.0,-97.0,10000003.855027469
14.0,-97.0,10000003.877984975
15.0,-97.0,10000003.91293088
16.0,-97.0,10000003.960581653
17.0,-97.0,10000004.021663861
18.0,-97.0,10000004.096910704
19.0,-97.0,10000004.187058084
20.0,-97.0,10000004.292840224
21.0,-97.0,10000004.414984813
22.0,-97.0,10000004.554207709
23.0,-97.0,10000004.711207172
24.0,-97.0,10000004.886657704
25.0,-97.0,10000005.081203435
26.0,-97.0,10000005.295451198
27.0,-97.0,10000005.529963233
28.0,-97.0,10000005.785249617
29.0,-97.0,10000006.061760489
30.0,-97.0,10000006.359878095
31.0,-97.0,10000006.679908747
32.0,-97.0,10000007.022074783
33.0,-97.0,10000007.38650659
34.0,-97.0,10000007.773234798
35.0,-97.0,10000008.182182748
36.0,-97.0,10000008.613159293
37.0,-97.0,10000009.065852106
38.0,-97.0,10000009.539821522
39.0,-97.0,10000010.03449509
40.0,-97.0,10000010.549162872
41.0,-97.0,10000011.082973668
42.0,-97.0,10000011.634932175
43.0,-97.0,10000012.203897253
44.0,-97.0,10000012.788581338
45.0,-97.0,10000013.387551079
46.0,-97.0,10000013.999229277
47.0,-97.0,10000014.621898176
48.0,-97.0,10000015.253704133
49.0,-97.0,10000015.892663691
50.0,-97.0,10000016.53667109
51.0,-97.0,10000017.183507165
52.0,-97.0,10000017.830849616
53.0,-97.0,10000018.476284647
54.0,-97.0,10000019.117319841
55.0,-97.0,10000019.751398236
56.0,-97.0,10000020.375913491
57.0,-97.0,10000020.988226023
58.0,-97.0,10000021.585679984
59.0,-97.0,10000022.165620938
60.0,-97.0,10000022.725414058
61.0,-97.0,10000023.262462689
62.0,-97.0,10000023.77422709
63.0,-97.0,10000024.258243179
64.0,-97.0,10000024.712141054
65.0,-97.0,10000025.133663123
66.0,-97.0,10000025.520681651
67.0,-97.0,10000025.871215515
68.0,-97.0,10000026.183445983
69.0,-97.0,10000026.45573135
70.0,-97.0,10000026.686620254
71.0,-97.0,10000026.87486353
72.0,-97.0,10000027.019424442
73.0,-97.0,10000027.119487217
74.0,-97.0,10000027.174463715
75.0,-97.0,10000027.18399823
76.0,-97.0,10000027.147970302
77.0,-97.0,10000027.066495553
78.0,-97.0,10000026.939924505
79.0,-97.0,10000026.768839413
80.0,-97.0,10000026.554049151
81.0,-97.0,10000026.296582188
82.0,-97.0,10000025.99767777
83.0,-97.0,10000025.658775399
84.0,-97.0,10000025.281502714
85.0,-97.0,10000024.867661953
86.0,-97.0,10000024.419215094
87.0,-97.0,10000023.938267924
88.0,-97.0,10000023.427053137
89.0,-97.0,10000022.887912693
90.0,-97.0,10000022.323279629
91.0,-97.0,10000021.735659493
92.0,-97.0,10000021.127611626
93.0,-97.0,10000020.501730463
94.0,-97.0,10000019.860627059
95.0,-97.0,10000019.206910988
96.0,-97.0,10000018.543172836
97.0,-97.0,10000017.871967401
98.0,-97.0,10000017.19579775
