x,y,stiffness
8.5,2.0,10000913.113511821
9.0,2.0,10000894.252292681
9.5,2.0,10000870.148330033
10.0,2.0,10000841.260384664
10.5,2.0,10000808.126566827
11.0,2.0,10000771.3482272
11.5,2.0,10000731.572416935
12.0,2.0,10000689.473625284
12.5,2.0,10000645.735502813
13.0,2.0,10000601.033242749
13.5,2.0,10000556.017226271
14.0,2.0,10000511.29844528
14.5,2.0,10000467.43610552
15.0,2.0,10000424.927691158
15.5,2.0,10000384.201647088
16.0,2.0,10000345.612714147
16.5,2.0,10000309.439841865
17.0,2.0,10000275.886507703
17.5,2.0,10000245.083194908
18.0,2.0,10000217.091724666
18.5,2.0,10000191.911102552
19.0,2.0,10000169.4845233
19.5,2.0,10000149.707179492
20.0,2.0,10000132.434536075
20.5,2.0,10000117.490760107
21.0,2.0,10000104.677030701
21.5,2.0,10000093.779494451
22.0,2.0,10000084.576673739
22.5,2.0,10000076.846177308
23.0,2.0,10000070.370602546
23.5,2.0,10000064.942555916
24.0,2.0,10000060.36875165
24.5,2.0,10000056.473178761
25.0,2.0,10000053.099352887
25.5,2.0,10000050.11169269
26.0,2.0,10000047.396080554
26.5,2.0,10000044.859684434
27.0,2.0,10000042.430131873
27.5,2.0,10000040.054138167
28.0,2.0,10000037.695698377
28.5,2.0,10000035.333956992
29.0,2.0,10000032.960869286
29.5,2.0,10000030.578764921
0.0,2.5,10000507.515352549
0.5,2.5,10000554.927026682
1.0,2.5,10000602.840456646
1.5,2.5,10000650.652001327
2.0,2.5,10000697.710210308
2.5,2.5,10000743.329554224
3.0,2.5,10000786.806339366
3.5,2.5,10000827.436327707
4.0,2.5,10000864.533471426
4.5,2.5,10000897.449083012
5.0,2.5,10000925.590704804
5.5,2.5,10000948.439920653
6.0,2.5,10000965.56836973
6.5,2.5,10000976.651279535
7.0,2.5,10000981.477929236
7.5,2.5,10000979.9585814
8.0,2.5,10000972.127573213
8.5,2.5,10000958.142428508
9.0,2.5,10000938.27903003
9.5,2.5,10000912.92306653
10.0,2.5,10000882.558131868
10.5,2.5,10000847.750993844
11.0,2.5,10000809.134661466
11.5,2.5,10000767.389955321
12.0,2.5,10000723.226323564
12.5,2.5,10000677.362645093
13.0,2.5,10000630.50872398
13.5,2.5,10000583.348108938
14.0,2.5,10000536.522775121
14.5,2.5,10000490.6200895
15.0,2.5,10000446.162354117
15.5,2.5,10000403.599091038
16.0,2.5,10000363.302106915
16.5,2.5,10000325.56325983
17.0,2.5,10000290.594751786
17.5,2.5,10000258.53169033
18.0,2.5,10000229.436604248
18.5,2.5,10000203.30556109
19.0,2.5,10000180.07551742
19.5,2.5,10000159.632533975
20.0,2.5,10000141.820503982
20.5,2.5,10000126.450070541
21.0,2.5,10000113.307444744
21.5,2.5,10000102.162876513
22.0,2.5,10000092.778572673
22.5,2.5,10000084.91589891
23.0,2.5,10000078.341742719
23.5,2.5,10000072.833952125
24.0,2.5,10000068.185799627
24.5,2.5,10000064.209452061
25.0,2.5,10000060.738455433
25.5,2.5,10000057.629269233
26.0,2.5,10000054.761907358
26.5,2.5,10000052.03976294
27.0,2.5,10000049.388711458
27.5,2.5,10000046.755600516
28.0,2.5,10000044.106245175
28.5,2.5,10000041.423054019
29.0,2.5,10000038.702413106
29.5,2.5,10000035.9519524
0.0,3.0,10000531.744929861
0.5,3.0,10000581.366456933
1.0,3.0,10000631.504456447
1.5,3.0,10000681.526513377
2.0,3.0,10000730.750378665
2.5,3.0,10000778.458373459
3.0,3.0,10000823.914073234
3.5,3.0,10000866.38076909
4.0,3.0,10000905.141086472
4.5,3.0,10000939.517049998
5.0,3.0,10000968.889823677
5.5,3.0,10000992.718334131
6.0,3.0,10001010.556003204
6.5,3.0,10001022.06487651
7.0,3.0,10001027.026533298
7.5,3.0,10001025.349296326
8.0,3.0,10001017.071420519
8.5,3.0,10001002.360117575
9.0,3.0,10000981.506459666
9.5,3.0,10000954.916388564
10.0,3.0,10000923.098226003
10.5,3.0,10000886.647227671
11.0,3.0,10000846.22783862
11.5,3.0,10000802.554386854
12.0,3.0,10000756.370990641
12.5,3.0,10000708.431453887
13.0,3.0,10000659.4798841
13.5,3.0,10000610.232694114
14.0,3.0,10000561.362547744
14.5,3.0,10000513.484688777
15.0,3.0,10000467.145960359
15.5,3.0,10000422.81668648
16.0,3.0,10000380.885456394
16.5,3.0,10000341.656733477
17.0,3.0,10000305.351107152
17.5,3.0,10000272.10792399
18.0,3.0,10000241.989973329
18.5,3.0,10000214.989864355
19.0,3.0,10000191.03771377
19.5,3.0,10000170.009763861
20.0,3.0,10000151.737566585
20.5,3.0,10000136.017396681
21.0,3.0,10000122.61959231
21.5,3.0,10000111.2975618
22.0,3.0,10000101.796237366
22.5,3.0,10000093.85979864
23.0,3.0,10000087.238529291
23.5,3.0,10000081.69470819
24.0,3.0,10000077.007471846
24.5,3.0,10000072.976617614
25.0,3.0,10000069.425347352
25.5,3.0,10000066.201979164
26.0,3.0,10000063.18068061
26.5,3.0,10000060.26130011
27.0,3.0,10000057.368394097
27.5,3.0,10000054.449564917
28.0,3.0,10000051.473238178
28.5,3.0,10000048.426017322
29.0,3.0,10000045.309757276
29.5,3.0,10000042.13849749
0.0,3.5,10000555.448327865
0.5,3.5,10000607.225780645
1.0,3.5,10000659.53309452
1.5,3.5,10000711.709714746
2.0,3.5,10000763.043300899
2.5,3.5,10000812.784792531
3.0,3.5,10000860.165847346
3.5,3.5,10000904.41812575
4.0,3.5,10000944.793773795
4.5,3.5,10000980.58636154
5.0,3.5,10001011.151472343
5.5,3.5,10001035.92611654
6.0,3.5,10001054.446163205
6.5,3.5,10001066.361046892
7.0,3.5,10001071.445109896
7.5,3.5,10001069.60507989
8.0,3.5,10001060.883350074
8.5,3.5,10001045.456914976
9.0,3.5,10001023.632008951
9.5,3.5,10000995.834685119
10.0,3.5,10000962.597748803
10.5,3.5,10000924.544611733
11.0,3.5,10000882.370753143
11.5,3.5,10000836.823555272
12.0,3.5,10000788.681321014
12.5,3.5,10000738.732279304
13.0,3.5,10000687.754342359
13.5,3.5,10000636.496302078
14.0,3.5,10000585.661048032
14.5,3.5,10000535.891263807
15.0,3.5,10000487.757921526
15.5,3.5,10000441.751754012
16.0,3.5,10000398.277748907
16.5,3.5,10000357.652585858
17.0,3.5,10000320.104831818
17.5,3.5,10000285.777624412
18.0,3.5,10000254.733510869
18.5,3.5,10000226.961070063
19.0,3.5,10000202.382926634
19.5,3.5,10000180.86476606
20.0,3.5,10000162.224974755
20.5,3.5,10000146.244556027
21.0,3.5,10000132.677007552
21.5,3.5,10000121.257885324
22.0,3.5,10000111.713820575
22.5,3.5,10000103.770797415
23.0,3.5,10000097.161539145
23.5,3.5,10000091.631889228
24.0,3.5,10000086.946108922
24.5,3.5,10000082.891047578
25.0,3.5,10000079.279173814
25.5,3.5,10000075.95048657
26.0,3.5,10000072.773354093
26.5,3.5,10000069.644356215
27.0,3.5,10000066.487230178
27.5,3.5,10000063.25104183
28.0,3.5,10000059.90772155
28.5,3.5,10000056.449116535
29.0,3.5,10000052.883717652
29.5,3.5,10000049.233218951
0.0,4.0,10000578.455698512
0.5,4.0,10000632.319495525
1.0,4.0,10000686.72508507
1.5,4.0,10000740.984609429
2.0,4.0,10000794.356561787
2.5,4.0,10000846.061496183
3.0,4.0,10000895.300198995
3.5,4.0,10000941.273772854
4.0,4.0,10000983.20495777
4.5,4.0,10001020.359915597
5.0,4.0,10001052.069640752
5.5,4.0,10001077.750137663
6.0,4.0,10001096.920527084
6.5,4.0,10001109.218309663
7.0,4.0,10001114.411123436
7.5,4.0,10001112.404477173
8.0,4.0,10001103.245115554
8.5,4.0,10001087.1198657
9.0,4.0,10001064.35001595
9.5,4.0,10001035.381475745
10.0,4.0,10001000.771148272
10.5,4.0,10000961.170105169
11.0,4.0,10000917.304276433
11.5,4.0,10000869.953452699
12.0,4.0,10000819.9294381
12.5,4.0,10000768.054189311
13.0,4.0,10000715.13873291
13.5,4.0,10000661.96357339
14.0,4.0,10000609.261195332
14.5,4.0,10000557.701133406
15.0,4.0,10000507.877942238
15.5,4.0,10000460.302253623
16.0,4.0,10000415.39496936
16.5,4.0,10000373.484511334
17.0,4.0,10000334.80694161
17.5,4.0,10000299.508677999
18.0,4.0,10000267.651466386
18.5,4.0,10000239.219229978
19.0,4.0,10000214.126396008
19.5,4.0,10000192.227299495
20.0,4.0,10000173.326277828
20.5,4.0,10000157.188095892
21.0,4.0,10000143.5483747
21.5,4.0,10000132.123734849
22.0,4.0,10000122.621406019
22.5,4.0,10000114.74809395
23.0,4.0,10000108.217935614
23.5,4.0,10000102.75941096
24.0,4.0,10000098.121116089
24.5,4.0,10000094.076337881
25.0,4.0,10000090.426404526
25.5,4.0,10000087.002820188
26.0,4.0,10000083.668224908
26.5,4.0,10000080.31625274
27.0,4.0,10000076.870390512
27.5,4.0,10000073.281966185
28.0,4.0,10000069.527417583
28.5,4.0,10000065.60500849
29.0,4.0,10000061.531168438
29.5,4.0,10000057.336634383
0.0,4.5,10000600.59633711
0.5,4.5,10000656.461231582
1.0,4.5,10000712.878274515
1.5,4.5,10000769.133345487
2.0,4.5,10000824.45691469
2.5,4.5,10000878.0403754
3.0,4.5,10000929.05492261
3.5,4.5,10000976.6724067
4.0,4.5,10001020.08746045
4.5,4.5,10001058.540096033
5.0,4.5,10001091.337903507
5.5,4.5,10001117.87695977
6.0,4.5,10001137.660579931
6.5,4.5,10001150.31511236
7.0,4.5,10001155.602091394
7.5,4.5,10001153.426212616
8.0,4.5,10001143.83877627
8.5,4.5,10001127.03644499
9.0,4.5,10001103.355370587
9.5,4.5,10001073.260949405
10.0,4.5,10001037.33365475
10.5,4.5,10000996.251557544
11.0,4.5,10000950.77027399
11.5,4.5,10000901.70116543
12.0,4.5,10000849.888657333
12.5,4.5,10000796.187541304
13.0,4.5,10000741.441078568
13.5,4.5,10000686.460640829
14.0,4.5,10000632.007511942
14.5,4.5,10000578.777340075
15.0,4.5,10000527.38758439
15.5,4.5,10000478.368151693
16.0,4.5,10000432.15527601
16.5,4.5,10000389.088564241
17.0,4.5,10000349.411019882
17.5,4.5,10000313.271767579
18.0,4.5,10000280.731135668
18.5,4.5,10000251.767711587
19.0,4.5,10000226.286964355
19.5,4.5,10000204.13102623
20.0,4.5,10000185.089238713
20.5,4.5,10000168.909092223
21.0,4.5,10000155.307220504
21.5,4.5,10000143.980146986
22.0,4.5,10000134.614518346
22.5,4.5,10000126.89659891
23.0,4.5,10000120.520837262
23.5,4.5,10000115.197353575
24.0,4.5,10000110.658232575
24.5,4.5,10000106.662543502
25.0,4.5,10000103.00004508
25.5,4.5,10000099.493570702
26.0,4.5,10000096.000126187
26.5,4.5,10000092.410769405
27.0,4.5,10000088.649375958
27.5,4.5,10000084.670427108
28.0,4.5,10000080.455983154
28.5,4.5,10000076.01202611
29.0,4.5,10000071.364368265
29.5,4.5,10000066.554327216
0.0,5.0,10000621.700750291
0.5,5.0,10000679.466011647
1.0,5.0,10000737.792096447
1.5,5.0,10000795.939863876
2.0,5.0,10000853.113121029
2.5,5.0,10000908.47555145
3.0,5.0,10000961.170269512
3.5,5.0,10001010.341408355
4.0,5.0,10001055.157014508
4.5,5.0,10001094.832417646
5.0,5.0,10001128.653177336
5.5,5.0,10001155.996685741
6.0,5.0,10001176.351529814
6.5,5.0,10001189.333788594
7.0,5.0,10001194.699558327
7.5,5.0,10001192.353154346
8.0,5.0,10001182.350625671
8.5,5.0,10001164.898425452
9.0,5.0,10001140.347295765
9.5,5.0,10001109.181636462
10.0,5.0,10001072.004822353
10.5,5.0,10001029.521100475
11.0,5.0,10000982.514830185
11.5,5.0,10000931.827917319
12.0,5.0,10000878.336336173
12.5,5.0,10000822.926629348
13.0,5.0,10000766.473228369
13.5,5.0,10000709.817352826
14.0,5.0,10000653.748130077
14.5,5.0,10000598.986440301
15.0,5.0,10000546.171842357
15.5,5.0,10000495.852784256
16.0,5.0,10000448.480156297
16.5,5.0,10000404.404112963
17.0,5.0,10000363.873976346
17.5,5.0,10000327.040943319
18.0,5.0,10000293.9632517
18.5,5.0,10000264.613417497
19.0,5.0,10000238.887133334
19.5,5.0,10000216.61341492
20.0,5.0,10000197.565593695
20.5,5.0,10000181.47277585
21.0,5.0,10000168.031417383
21.5,5.0,10000156.916698132
22.0,5.0,10000147.793413151
22.5,5.0,10000140.326135624
23.0,5.0,10000134.188441278
23.5,5.0,10000129.071020084
24.0,5.0,10000124.688537406
24.5,5.0,10000120.785144214
25.0,5.0,10000117.138575071
25.5,5.0,10000113.562813472
26.0,5.0,10000109.90934621
26.5,5.0,10000106.067070918
27.0,5.0,10000101.960962275
27.5,5.0,10000097.549640449
28.0,5.0,10000092.822018435
28.5,5.0,10000087.793230692
29.0,5.0,10000082.500062129
29.5,5.0,10000076.996103158
0.0,5.5,10000641.602787657
0.5,5.5,10000701.1525802
1.0,5.5,10000761.270099413
1.5,5.5,10000821.192624358
2.0,5.5,10000880.09887075
2.5,5.5,10000937.126484515
3.0,5.5,10000991.392235296
3.5,5.5,10001042.01429753
4.0,5.5,10001088.135868423
4.5,5.5,10001128.94926482
5.0,5.5,10001163.719572898
5.5,5.5,10001191.806901598
6.0,5.5,10001212.6863168
6.5,5.5,10001225.964607963
7.0,5.5,10001231.393160209
7.5,5.5,10001228.876366068
8.0,5.5,10001218.475204023
8.5,5.5,10001200.405824285
9.0,5.5,10001175.033203987
9.5,5.5,10001142.860150928
10.0,5.5,10001104.512134913
10.5,5.5,10001060.71859743
11.0,5.5,10001012.291524407
11.5,5.5,10000960.102157261
12.0,5.5,10000905.056760456
12.5,5.5,10000848.072359461
13.0,5.5,10000790.053314332
13.5,5.5,10000731.8695066
14.0,5.5,10000674.33679857
14.5,5.5,10000618.20028387
15.0,5.5,10000564.120695835
15.5,5.5,10000512.664185768
16.0,5.5,10000464.295535272
16.5,5.5,10000419.374732831
17.0,5.5,10000378.156730251
17.5,5.5,10000340.79410276
18.0,5.5,10000307.342268838
18.5,5.5,10000277.766881593
19.0,5.5,10000251.95298044
19.5,5.5,10000229.715486908
20.0,5.5,10000210.810637642
20.5,5.5,10000194.947967034
21.0,5.5,10000181.802478235
21.5,5.5,10000171.026671119
22.0,5.5,10000162.26212767
22.5,5.5,10000155.150387809
23.0,5.5,10000149.342881776
23.5,5.5,10000144.50971927
24.0,5.5,10000140.34717148
24.5,5.5,10000136.583720544
25.0,5.5,10000132.984592747
25.5,5.5,10000129.354736518
26.0,5.5,10000125.540254008
26.5,5.5,10000121.428343851
27.0,5.5,10000116.945861086
27.5,5.5,10000112.056645578
28.0,5.5,10000106.75781005
28.5,5.5,10000101.075210497
29.0,5.5,10000095.058343044
29.5,5.5,10000088.774920898
0.0,6.0,10000660.141800199
0.5,6.0,10000721.345760211
1.0,6.0,10000783.122503664
1.5,6.0,10000844.68736113
2.0,6.0,10000905.195733033
2.5,6.0,10000963.76111276
3.0,6.0,10001019.475877624
3.5,6.0,10001071.434216442
4.0,6.0,10001118.756420959
4.5,6.0,10001160.613658447
5.0,6.0,10001196.252273517
5.5,6.0,10001225.016644279
6.0,6.0,10001246.369645273
6.5,6.0,10001259.90984707
7.0,6.0,10001265.384707443
7.5,6.0,10001262.699174967
8.0,6.0,10001251.919324195
8.5,6.0,10001233.270860596
9.0,6.0,10001207.132560814
9.5,6.0,10001174.024936158
10.0,6.0,10001134.594611809
10.5,6.0,10001089.595089626
11.0,6.0,10001039.864699295
11.5,6.0,10000986.302634442
12.0,6.0,10000929.844013829
12.5,6.0,10000871.434902895
13.0,6.0,10000812.008180685
13.5,6.0,10000752.461047681
14.0,6.0,10000693.634849055
14.5,6.0,10000636.297745137
15.0,6.0,10000581.130606174
15.5,6.0,10000528.716352032
16.0,6.0,10000479.532807857
16.5,6.0,10000433.94901159
17.0,6.0,10000392.224793795
17.5,6.0,10000354.513357759
18.0,6.0,10000320.866519578
18.5,6.0,10000291.242222724
19.0,6.0,10000265.513917355
19.5,6.0,10000243.481387775
20.0,6.0,10000224.88261811
20.5,6.0,10000209.406302355
21.0,6.0,10000196.70462725
21.5,6.0,10000186.405982086
22.0,6.0,10000178.127276905
22.5,6.0,10000171.485579047
23.0,6.0,10000166.108807696
23.5,6.0,10000161.6452579
24.0,6.0,10000157.771760603
24.5,6.0,10000154.200324642
25.0,6.0,10000150.683150936
25.5,6.0,10000147.015958646
26.0,6.0,10000143.039616525
26.5,6.0,10000138.640128987
27.0,6.0,10000133.747082647
27.5,6.0,10000128.330712615
28.0,6.0,10000122.397795318
28.5,6.0,10000115.986612955
29.0,6.0,10000109.161261339
29.5,6.0,10000102.005585747
0.0,6.5,10000677.164786728
0.5,6.5,10000739.878795523
1.0,6.5,10000803.168740816
1.5,6.5,10000866.229818495
2.0,6.5,10000928.196083976
2.5,6.5,10000988.158965161
3.0,6.5,10001045.188604359
3.5,6.5,10001098.35738057
4.0,6.5,10001146.764819019
4.5,6.5,10001189.562982682
5.0,6.5,10001225.981370298
5.5,6.5,10001255.350322476
6.0,6.5,10001277.121966114
6.5,6.5,10001290.887807397
7.0,6.5,10001296.392211955
7.5,6.5,10001293.541181186
8.0,6.5,10001282.406036846
8.5,6.5,10001263.221850134
9.0,6.5,10001236.380684065
9.5,6.5,10001202.41994485
10.0,6.5,10001162.0063468
10.5,6.5,10001115.91617382
11.0,6.5,10001065.0126598
11.5,6.5,10001010.221403271
12.0,6.5,10000952.504775573
12.5,6.5,10000892.836276222
13.0,6.5,10000832.175737826
13.5,6.5,10000771.446191503
14.0,6.5,10000711.513081007
14.5,6.5,10000653.166368939
15.0,6.5,10000597.105922269
15.5,6.5,10000543.930406453
16.0,6.5,10000494.129767066
16.5,6.5,10000448.081242174
17.0,6.5,10000406.04873298
17.5,6.5,10000368.185267774
18.0,6.5,10000334.538225459
18.5,6.5,10000305.05693917
19.0,6.5,10000279.60227483
19.5,6.5,10000257.957770454
20.0,6.5,10000239.841925541
20.5,6.5,10000224.921241982
21.0,6.5,10000212.823635519
21.5,6.5,10000203.151857013
22.0,6.5,10000195.496584987
22.5,6.5,10000189.448874215
23.0,6.5,10000184.611670772
23.5,6.5,10000180.610132819
24.0,6.5,10000177.100530317
24.5,6.5,10000173.777537014
25.0,6.5,10000170.379775312
25.5,6.5,10000166.69352894
26.0,6.5,10000162.554598687
26.5,6.5,10000157.8483407
27.0,6.5,10000152.507992214
27.5,6.5,10000146.5114521
28.0,6.5,10000139.876739921
28.5,6.5,10000132.656403132
29.0,6.5,10000124.931174602
29.5,6.5,10000116.803199602
0.0,7.0,10000692.52848846
0.5,7.0,10000756.595635312
1.0,7.0,10000821.239929233
1.5,7.0,10000885.638415692
2.0,7.0,10000948.905956727
2.5,7.0,10001010.11419001
3.0,7.0,10001068.31337071
3.5,7.0,10001122.556431865
4.0,7.0,10001171.924451604
4.5,7.0,10001215.552601868
5.0,7.0,10001252.65558186
5.5,7.0,10001282.55151702
6.0,7.0,10001304.683334004
6.5,7.0,10001318.636704551
7.0,7.0,10001324.153782612
7.5,7.0,10001321.14213336
8.0,7.0,10001309.678460095
8.5,7.0,10001290.006963769
9.0,7.0,10001262.532406732
9.5,7.0,10001227.808183365
10.0,7.0,10001186.51991243
10.5,7.0,10001139.46524732
11.0,7.0,10001087.5307414
11.5,7.0,10001031.666699668
12.0,7.0,10000972.860991975
12.5,7.0,10000912.11279699
13.0,7.0,10000850.407193543
13.5,7.0,10000788.69142345
14.0,7.0,10000727.853525545
14.5,7.0,10000668.703894788
15.0,7.0,10000611.960163087
15.5,7.0,10000558.235640103
16.0,7.0,10000508.031401869
